model,example_index,class,prediction,band,gate
Sparse ($\lambda=0.05$),95,mid,mid,1.5-2.5 kHz,0.56190044
Sparse ($\lambda=0.05$),95,mid,mid,2.5-4 kHz,0.58112913
Sparse ($\lambda=0.05$),95,mid,mid,>4 kHz,0.71436286
Sparse ($\lambda=0.05$),96,mid,mid,<250 Hz,0.6642508
Sparse ($\lambda=0.05$),96,mid,mid,250-500 Hz,0.7315094
Sparse ($\lambda=0.05$),96,mid,mid,500-750 Hz,0.54846704
Sparse ($\lambda=0.05$),96,mid,mid,750-1000 Hz,0.5461623
Sparse ($\lambda=0.05$),96,mid,mid,1-1.5 kHz,0.59528595
Sparse ($\lambda=0.05$),96,mid,mid,1.5-2.5 kHz,0.6084013
Sparse ($\lambda=0.05$),96,mid,mid,2.5-4 kHz,0.6707569
Sparse ($\lambda=0.05$),96,mid,mid,>4 kHz,0.7338918
Sparse ($\lambda=0.05$),97,low,low,<250 Hz,0.60894805
Sparse ($\lambda=0.05$),97,low,low,250-500 Hz,0.8070517
Sparse ($\lambda=0.05$),97,low,low,500-750 Hz,0.57973164
Sparse ($\lambda=0.05$),97,low,low,750-1000 Hz,0.683402
Sparse ($\lambda=0.05$),97,low,low,1-1.5 kHz,0.5751293
Sparse ($\lambda=0.05$),97,low,low,1.5-2.5 kHz,0.55650544
Sparse ($\lambda=0.05$),97,low,low,2.5-4 kHz,0.6802609
Sparse ($\lambda=0.05$),97,low,low,>4 kHz,0.573018
Sparse ($\lambda=0.05$),98,mid,high,<250 Hz,0.54376155
Sparse ($\lambda=0.05$),98,mid,high,250-500 Hz,0.53972965
Sparse ($\lambda=0.05$),98,mid,high,500-750 Hz,0.6961025
Sparse ($\lambda=0.05$),98,mid,high,750-1000 Hz,0.55989975
Sparse ($\lambda=0.05$),98,mid,high,1-1.5 kHz,0.61172223
Sparse ($\lambda=0.05$),98,mid,high,1.5-2.5 kHz,0.63420117
Sparse ($\lambda=0.05$),98,mid,high,2.5-4 kHz,0.54069084
Sparse ($\lambda=0.05$),98,mid,high,>4 kHz,0.7815018
Sparse ($\lambda=0.05$),99,low + high,mid,<250 Hz,0.6249292
Sparse ($\lambda=0.05$),99,low + high,mid,250-500 Hz,0.6250588
Sparse ($\lambda=0.05$),99,low + high,mid,500-750 Hz,0.5602974
Sparse ($\lambda=0.05$),99,low + high,mid,750-1000 Hz,0.60059047
Sparse ($\lambda=0.05$),99,low + high,mid,1-1.5 kHz,0.64722085
Sparse ($\lambda=0.05$),99,low + high,mid,1.5-2.5 kHz,0.6736256
Sparse ($\lambda=0.05$),99,low + high,mid,2.5-4 kHz,0.6237953
Sparse ($\lambda=0.05$),99,low + high,mid,>4 kHz,0.81587493
Sparse ($\lambda=0.05$),100,low,low,<250 Hz,0.5907163
Sparse ($\lambda=0.05$),100,low,low,250-500 Hz,0.7603418
Sparse ($\lambda=0.05$),100,low,low,500-750 Hz,0.7167278
Sparse ($\lambda=0.05$),100,low,low,750-1000 Hz,0.5277222
Sparse ($\lambda=0.05$),100,low,low,1-1.5 kHz,0.55418175
Sparse ($\lambda=0.05$),100,low,low,1.5-2.5 kHz,0.56392276
Sparse ($\lambda=0.05$),100,low,low,2.5-4 kHz,0.63652974
Sparse ($\lambda=0.05$),100,low,low,>4 kHz,0.5627711
Sparse ($\lambda=0.05$),101,mid,mid,<250 Hz,0.6362131
Sparse ($\lambda=0.05$),101,mid,mid,250-500 Hz,0.5975881
Sparse ($\lambda=0.05$),101,mid,mid,500-750 Hz,0.5691519
Sparse ($\lambda=0.05$),101,mid,mid,750-1000 Hz,0.7208008
Sparse ($\lambda=0.05$),101,mid,mid,1-1.5 kHz,0.5217892
Sparse ($\lambda=0.05$),101,mid,mid,1.5-2.5 kHz,0.54373425
Sparse ($\lambda=0.05$),101,mid,mid,2.5-4 kHz,0.5910982
Sparse ($\lambda=0.05$),101,mid,mid,>4 kHz,0.60965794
Sparse ($\lambda=0.05$),102,mid,low + high,<250 Hz,0.5960681
Sparse ($\lambda=0.05$),102,mid,low + high,250-500 Hz,0.5519925
Sparse ($\lambda=0.05$),102,mid,low + high,500-750 Hz,0.5401754
Sparse ($\lambda=0.05$),102,mid,low + high,750-1000 Hz,0.5738982
Sparse ($\lambda=0.05$),102,mid,low + high,1-1.5 kHz,0.73365855
Sparse ($\lambda=0.05$),102,mid,low + high,1.5-2.5 kHz,0.6834567
Sparse ($\lambda=0.05$),102,mid,low + high,2.5-4 kHz,0.56366867
Sparse ($\lambda=0.05$),102,mid,low + high,>4 kHz,0.7423727
Sparse ($\lambda=0.05$),103,low,low,<250 Hz,0.6828828
Sparse ($\lambda=0.05$),103,low,low,250-500 Hz,0.8659994
Sparse ($\lambda=0.05$),103,low,low,500-750 Hz,0.5391413
Sparse ($\lambda=0.05$),103,low,low,750-1000 Hz,0.54348713
Sparse ($\lambda=0.05$),103,low,low,1-1.5 kHz,0.5886634
Sparse ($\lambda=0.05$),103,low,low,1.5-2.5 kHz,0.54463494
Sparse ($\lambda=0.05$),103,low,low,2.5-4 kHz,0.7507965
Sparse ($\lambda=0.05$),103,low,low,>4 kHz,0.59457386
Sparse ($\lambda=0.05$),104,low + high,mid,<250 Hz,0.6355371
Sparse ($\lambda=0.05$),104,low + high,mid,250-500 Hz,0.6029965
Sparse ($\lambda=0.05$),104,low + high,mid,500-750 Hz,0.5414001
Sparse ($\lambda=0.05$),104,low + high,mid,750-1000 Hz,0.546021
Sparse ($\lambda=0.05$),104,low + high,mid,1-1.5 kHz,0.62742966
Sparse ($\lambda=0.05$),104,low + high,mid,1.5-2.5 kHz,0.6229801
Sparse ($\lambda=0.05$),104,low + high,mid,2.5-4 kHz,0.5700307
Sparse ($\lambda=0.05$),104,low + high,mid,>4 kHz,0.747707
Sparse ($\lambda=0.05$),105,mid,low,<250 Hz,0.603895
Sparse ($\lambda=0.05$),105,mid,low,250-500 Hz,0.5371914
Sparse ($\lambda=0.05$),105,mid,low,500-750 Hz,0.65955645
Sparse ($\lambda=0.05$),105,mid,low,750-1000 Hz,0.85058606
Sparse ($\lambda=0.05$),105,mid,low,1-1.5 kHz,0.54724455
Sparse ($\lambda=0.05$),105,mid,low,1.5-2.5 kHz,0.5427221
Sparse ($\lambda=0.05$),105,mid,low,2.5-4 kHz,0.5844151
Sparse ($\lambda=0.05$),105,mid,low,>4 kHz,0.5766345
Sparse ($\lambda=0.05$),106,low,low,<250 Hz,0.6144208
Sparse ($\lambda=0.05$),106,low,low,250-500 Hz,0.5383259
Sparse ($\lambda=0.05$),106,low,low,500-750 Hz,0.6546967
Sparse ($\lambda=0.05$),106,low,low,750-1000 Hz,0.82183737
Sparse ($\lambda=0.05$),106,low,low,1-1.5 kHz,0.5474249
Sparse ($\lambda=0.05$),106,low,low,1.5-2.5 kHz,0.548822
Sparse ($\lambda=0.05$),106,low,low,2.5-4 kHz,0.5845748
Sparse ($\lambda=0.05$),106,low,low,>4 kHz,0.57541555
Sparse ($\lambda=0.05$),107,high,high,<250 Hz,0.5322054
Sparse ($\lambda=0.05$),107,high,high,250-500 Hz,0.5819876
Sparse ($\lambda=0.05$),107,high,high,500-750 Hz,0.57115954
Sparse ($\lambda=0.05$),107,high,high,750-1000 Hz,0.50633967
Sparse ($\lambda=0.05$),107,high,high,1-1.5 kHz,0.75623596
Sparse ($\lambda=0.05$),107,high,high,1.5-2.5 kHz,0.7673615
Sparse ($\lambda=0.05$),107,high,high,2.5-4 kHz,0.5216237
Sparse ($\lambda=0.05$),107,high,high,>4 kHz,0.5495399
Sparse ($\lambda=0.05$),108,mid,low,<250 Hz,0.7942339
Sparse ($\lambda=0.05$),108,mid,low,250-500 Hz,0.8697812
Sparse ($\lambda=0.05$),108,mid,low,500-750 Hz,0.56511104
Sparse ($\lambda=0.05$),108,mid,low,750-1000 Hz,0.5802544
Sparse ($\lambda=0.05$),108,mid,low,1-1.5 kHz,0.57199806
Sparse ($\lambda=0.05$),108,mid,low,1.5-2.5 kHz,0.54921806
Sparse ($\lambda=0.05$),108,mid,low,2.5-4 kHz,0.7853052
Sparse ($\lambda=0.05$),108,mid,low,>4 kHz,0.65684736
Sparse ($\lambda=0.05$),109,high,high,<250 Hz,0.5545973
Sparse ($\lambda=0.05$),109,high,high,250-500 Hz,0.5417673
Sparse ($\lambda=0.05$),109,high,high,500-750 Hz,0.7601544
Sparse ($\lambda=0.05$),109,high,high,750-1000 Hz,0.54589194
Sparse ($\lambda=0.05$),109,high,high,1-1.5 kHz,0.6297452
Sparse ($\lambda=0.05$),109,high,high,1.5-2.5 kHz,0.635321
Sparse ($\lambda=0.05$),109,high,high,2.5-4 kHz,0.52639717
Sparse ($\lambda=0.05$),109,high,high,>4 kHz,0.6819722
Sparse ($\lambda=0.05$),110,low,low,<250 Hz,0.62455535
Sparse ($\lambda=0.05$),110,low,low,250-500 Hz,0.7456245
Sparse ($\lambda=0.05$),110,low,low,500-750 Hz,0.75747114
Sparse ($\lambda=0.05$),110,low,low,750-1000 Hz,0.537661
Sparse ($\lambda=0.05$),110,low,low,1-1.5 kHz,0.5447619
Sparse ($\lambda=0.05$),110,low,low,1.5-2.5 kHz,0.5562161
Sparse ($\lambda=0.05$),110,low,low,2.5-4 kHz,0.6452957
Sparse ($\lambda=0.05$),110,low,low,>4 kHz,0.58906674
Sparse ($\lambda=0.05$),111,low + high,low + high,<250 Hz,0.6494172
Sparse ($\lambda=0.05$),111,low + high,low + high,250-500 Hz,0.64853436
Sparse ($\lambda=0.05$),111,low + high,low + high,500-750 Hz,0.53728944
Sparse ($\lambda=0.05$),111,low + high,low + high,750-1000 Hz,0.5380487
Sparse ($\lambda=0.05$),111,low + high,low + high,1-1.5 kHz,0.6753939
Sparse ($\lambda=0.05$),111,low + high,low + high,1.5-2.5 kHz,0.65929466
Sparse ($\lambda=0.05$),111,low + high,low + high,2.5-4 kHz,0.5871524
Sparse ($\lambda=0.05$),111,low + high,low + high,>4 kHz,0.6511285
Sparse ($\lambda=0.05$),112,high,low + high,<250 Hz,0.60166234
Sparse ($\lambda=0.05$),112,high,low + high,250-500 Hz,0.5491158
Sparse ($\lambda=0.05$),112,high,low + high,500-750 Hz,0.53884643
Sparse ($\lambda=0.05$),112,high,low + high,750-1000 Hz,0.5937196
Sparse ($\lambda=0.05$),112,high,low + high,1-1.5 kHz,0.75853485
Sparse ($\lambda=0.05$),112,high,low + high,1.5-2.5 kHz,0.70796204
Sparse ($\lambda=0.05$),112,high,low + high,2.5-4 kHz,0.53579783
Sparse ($\lambda=0.05$),112,high,low + high,>4 kHz,0.799818
Sparse ($\lambda=0.05$),113,low,low,<250 Hz,0.592177
Sparse ($\lambda=0.05$),113,low,low,250-500 Hz,0.5391829
Sparse ($\lambda=0.05$),113,low,low,500-750 Hz,0.6372047
Sparse ($\lambda=0.05$),113,low,low,750-1000 Hz,0.7758054
Sparse ($\lambda=0.05$),113,low,low,1-1.5 kHz,0.5672581
Sparse ($\lambda=0.05$),113,low,low,1.5-2.5 kHz,0.54855055
Sparse ($\lambda=0.05$),113,low,low,2.5-4 kHz,0.56553864
Sparse ($\lambda=0.05$),113,low,low,>4 kHz,0.57051694
Sparse ($\lambda=0.05$),114,low + high,low + high,<250 Hz,0.6271407
Sparse ($\lambda=0.05$),114,low + high,low + high,250-500 Hz,0.6063064
Sparse ($\lambda=0.05$),114,low + high,low + high,500-750 Hz,0.5378679
Sparse ($\lambda=0.05$),114,low + high,low + high,750-1000 Hz,0.5388241
Sparse ($\lambda=0.05$),114,low + high,low + high,1-1.5 kHz,0.6616038
Sparse ($\lambda=0.05$),114,low + high,low + high,1.5-2.5 kHz,0.6446002
Sparse ($\lambda=0.05$),114,low + high,low + high,2.5-4 kHz,0.56074595
Sparse ($\lambda=0.05$),114,low + high,low + high,>4 kHz,0.6697992
Sparse ($\lambda=0.05$),115,mid,low + high,<250 Hz,0.6784209
Sparse ($\lambda=0.05$),115,mid,low + high,250-500 Hz,0.73322463
Sparse ($\lambda=0.05$),115,mid,low + high,500-750 Hz,0.5533803
Sparse ($\lambda=0.05$),115,mid,low + high,750-1000 Hz,0.55620134
Sparse ($\lambda=0.05$),115,mid,low + high,1-1.5 kHz,0.6104788
Sparse ($\lambda=0.05$),115,mid,low + high,1.5-2.5 kHz,0.6232959
Sparse ($\lambda=0.05$),115,mid,low + high,2.5-4 kHz,0.6760756
Sparse ($\lambda=0.05$),115,mid,low + high,>4 kHz,0.76134413
Sparse ($\lambda=0.05$),116,high,high,<250 Hz,0.5408006
Sparse ($\lambda=0.05$),116,high,high,250-500 Hz,0.5325537
Sparse ($\lambda=0.05$),116,high,high,500-750 Hz,0.75938493
Sparse ($\lambda=0.05$),116,high,high,750-1000 Hz,0.57589716
Sparse ($\lambda=0.05$),116,high,high,1-1.5 kHz,0.56519365
Sparse ($\lambda=0.05$),116,high,high,1.5-2.5 kHz,0.719457
Sparse ($\lambda=0.05$),116,high,high,2.5-4 kHz,0.5259094
Sparse ($\lambda=0.05$),116,high,high,>4 kHz,0.57156444
Sparse ($\lambda=0.05$),117,mid,mid,<250 Hz,0.5623793
Sparse ($\lambda=0.05$),117,mid,mid,250-500 Hz,0.53618634
Sparse ($\lambda=0.05$),117,mid,mid,500-750 Hz,0.6691373
Sparse ($\lambda=0.05$),117,mid,mid,750-1000 Hz,0.5643967
Sparse ($\lambda=0.05$),117,mid,mid,1-1.5 kHz,0.6085545
Sparse ($\lambda=0.05$),117,mid,mid,1.5-2.5 kHz,0.6235874
Sparse ($\lambda=0.05$),117,mid,mid,2.5-4 kHz,0.53540385
Sparse ($\lambda=0.05$),117,mid,mid,>4 kHz,0.78508896
Sparse ($\lambda=0.05$),118,high,high,<250 Hz,0.54195374
Sparse ($\lambda=0.05$),118,high,high,250-500 Hz,0.54876107
Sparse ($\lambda=0.05$),118,high,high,500-750 Hz,0.7268631
Sparse ($\lambda=0.05$),118,high,high,750-1000 Hz,0.63073254
Sparse ($\lambda=0.05$),118,high,high,1-1.5 kHz,0.6123359
Sparse ($\lambda=0.05$),118,high,high,1.5-2.5 kHz,0.7201325
Sparse ($\lambda=0.05$),118,high,high,2.5-4 kHz,0.52811533
Sparse ($\lambda=0.05$),118,high,high,>4 kHz,0.58856815
Sparse ($\lambda=0.05$),119,low,low,<250 Hz,0.5807537
Sparse ($\lambda=0.05$),119,low,low,250-500 Hz,0.7843517
Sparse ($\lambda=0.05$),119,low,low,500-750 Hz,0.78607863
Sparse ($\lambda=0.05$),119,low,low,750-1000 Hz,0.5298945
Sparse ($\lambda=0.05$),119,low,low,1-1.5 kHz,0.56898975
Sparse ($\lambda=0.05$),119,low,low,1.5-2.5 kHz,0.5989405
Sparse ($\lambda=0.05$),119,low,low,2.5-4 kHz,0.6501128
Sparse ($\lambda=0.05$),119,low,low,>4 kHz,0.56358016
Sparse ($\lambda=0.05$),120,low + high,mid,<250 Hz,0.6510159
Sparse ($\lambda=0.05$),120,low + high,mid,250-500 Hz,0.6016828
Sparse ($\lambda=0.05$),120,low + high,mid,500-750 Hz,0.5471345
Sparse ($\lambda=0.05$),120,low + high,mid,750-1000 Hz,0.5405127
Sparse ($\lambda=0.05$),120,low + high,mid,1-1.5 kHz,0.58161885
Sparse ($\lambda=0.05$),120,low + high,mid,1.5-2.5 kHz,0.6166219
Sparse ($\lambda=0.05$),120,low + high,mid,2.5-4 kHz,0.6034063
Sparse ($\lambda=0.05$),120,low + high,mid,>4 kHz,0.76205546
Sparse ($\lambda=0.05$),121,low + high,low + high,<250 Hz,0.6025136
Sparse ($\lambda=0.05$),121,low + high,low + high,250-500 Hz,0.7677959
Sparse ($\lambda=0.05$),121,low + high,low + high,500-750 Hz,0.5399182
Sparse ($\lambda=0.05$),121,low + high,low + high,750-1000 Hz,0.52638507
Sparse ($\lambda=0.05$),121,low + high,low + high,1-1.5 kHz,0.7279489
Sparse ($\lambda=0.05$),121,low + high,low + high,1.5-2.5 kHz,0.6381612
Sparse ($\lambda=0.05$),121,low + high,low + high,2.5-4 kHz,0.64155805
Sparse ($\lambda=0.05$),121,low + high,low + high,>4 kHz,0.5673962
Sparse ($\lambda=0.05$),122,high,high,<250 Hz,0.566639
Sparse ($\lambda=0.05$),122,high,high,250-500 Hz,0.5398463
Sparse ($\lambda=0.05$),122,high,high,500-750 Hz,0.61349714
Sparse ($\lambda=0.05$),122,high,high,750-1000 Hz,0.5604493
Sparse ($\lambda=0.05$),122,high,high,1-1.5 kHz,0.7202517
Sparse ($\lambda=0.05$),122,high,high,1.5-2.5 kHz,0.7433113
Sparse ($\lambda=0.05$),122,high,high,2.5-4 kHz,0.5825221
Sparse ($\lambda=0.05$),122,high,high,>4 kHz,0.86767095
Sparse ($\lambda=0.05$),123,low,low,<250 Hz,0.75732774
Sparse ($\lambda=0.05$),123,low,low,250-500 Hz,0.8684105
Sparse ($\lambda=0.05$),123,low,low,500-750 Hz,0.5582996
Sparse ($\lambda=0.05$),123,low,low,750-1000 Hz,0.5741878
Sparse ($\lambda=0.05$),123,low,low,1-1.5 kHz,0.576334
Sparse ($\lambda=0.05$),123,low,low,1.5-2.5 kHz,0.5392947
Sparse ($\lambda=0.05$),123,low,low,2.5-4 kHz,0.775248
Sparse ($\lambda=0.05$),123,low,low,>4 kHz,0.6173305
Sparse ($\lambda=0.05$),124,high,high,<250 Hz,0.555783
Sparse ($\lambda=0.05$),124,high,high,250-500 Hz,0.53566223
Sparse ($\lambda=0.05$),124,high,high,500-750 Hz,0.7596851
Sparse ($\lambda=0.05$),124,high,high,750-1000 Hz,0.5524222
Sparse ($\lambda=0.05$),124,high,high,1-1.5 kHz,0.6130534
Sparse ($\lambda=0.05$),124,high,high,1.5-2.5 kHz,0.6195894
Sparse ($\lambda=0.05$),124,high,high,2.5-4 kHz,0.5363676
Sparse ($\lambda=0.05$),124,high,high,>4 kHz,0.6255605
Sparse ($\lambda=0.05$),125,high,low + high,<250 Hz,0.56050974
Sparse ($\lambda=0.05$),125,high,low + high,250-500 Hz,0.6197784
Sparse ($\lambda=0.05$),125,high,low + high,500-750 Hz,0.55331016
Sparse ($\lambda=0.05$),125,high,low + high,750-1000 Hz,0.5048517
Sparse ($\lambda=0.05$),125,high,low + high,1-1.5 kHz,0.80891925
Sparse ($\lambda=0.05$),125,high,low + high,1.5-2.5 kHz,0.69957685
Sparse ($\lambda=0.05$),125,high,low + high,2.5-4 kHz,0.54111576
Sparse ($\lambda=0.05$),125,high,low + high,>4 kHz,0.58145815
Sparse ($\lambda=0.05$),126,low + high,mid,<250 Hz,0.7490441
Sparse ($\lambda=0.05$),126,low + high,mid,250-500 Hz,0.7491802
Sparse ($\lambda=0.05$),126,low + high,mid,500-750 Hz,0.56556964
Sparse ($\lambda=0.05$),126,low + high,mid,750-1000 Hz,0.5433194
Sparse ($\lambda=0.05$),126,low + high,mid,1-1.5 kHz,0.52128613
Sparse ($\lambda=0.05$),126,low + high,mid,1.5-2.5 kHz,0.57779884
Sparse ($\lambda=0.05$),126,low + high,mid,2.5-4 kHz,0.6748271
Sparse ($\lambda=0.05$),126,low + high,mid,>4 kHz,0.73535806
Sparse ($\lambda=0.05$),127,mid,mid,<250 Hz,0.6371333
Sparse ($\lambda=0.05$),127,mid,mid,250-500 Hz,0.5613915
Sparse ($\lambda=0.05$),127,mid,mid,500-750 Hz,0.56756645
Sparse ($\lambda=0.05$),127,mid,mid,750-1000 Hz,0.6537059
Sparse ($\lambda=0.05$),127,mid,mid,1-1.5 kHz,0.52368945
Sparse ($\lambda=0.05$),127,mid,mid,1.5-2.5 kHz,0.5626119
Sparse ($\lambda=0.05$),127,mid,mid,2.5-4 kHz,0.5787763
Sparse ($\lambda=0.05$),127,mid,mid,>4 kHz,0.6843366
